duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,intrusion
1,tcp,http,SF,729,-83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,-1.1904944619006882e-05,-9.05275649384556e-05,0.0001046409410447,0.0001571539306378,0.9984229304819195,-8.11701722762945e-05,0.98947368731837,4,253,1.010970851292576,0.0007137817132932,0.956553320484768,0.4924222475061905,0.0008370210238701,0.00038607081371,0.0003067234460607,0.0014074124309528,0
8,tcp,http,SF,1550,1795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0001191207095435,-0.0001383326218674,1.031033214342474e-05,0.0002446276560707,1.0000364370004604,0.0003078807449257,-0.0007507580958264,255,232,0.909872052735575,0.0128299698791578,0.0063969684335781,0.0089340462370877,0.0001309629841759,0.0036040750456815,0.0008206326060315,0.0009994257242435,0
-1,tcp,private,S0,-150,-342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1.000168191169316,0.9997533652070804,-5.401177902140161e-06,-0.0001358974349628,1.0004699196669944,-0.0002252588440763,0.0002290316860365,255,50,0.209190832980704,0.0141468223070838,-0.0029816109959601,-0.0009225020260743,1.0007045737788514,1.0019254342882238,0.0011566004454796,-0.0015176699711488,1
0,icmp,http,S0,58,-582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.9999872474739956,0.9995048820574232,0.0002991765582862,3.137145533404257e-05,1.002264817448227,0.0001991742025568,0.0003674552648377,255,254,0.9981682149613392,-0.0016064156937872,1.0121959353826864,0.0015485976357701,1.0054085354519169,0.9985067784092204,-0.0014450076433464,-0.0001262589619163,1
0,udp,domain_u,SF,-287,-401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,327,-0.0003132280064105,6.441734773509547e-05,6.564741032954771e-05,0.0001568050343697,0.9978446596063854,-0.0003189761734654,3.093047689412334e-05,255,255,1.0054608486463263,-0.0010849724293288,-0.0028042443497559,-0.0012507148609833,0.0006680429253586,0.0006305929939951,0.0008695319833786,-0.0008004116246709,0
0,tcp,http,SF,264,3512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0.0006395898018808,0.0005772030373279,5.524697289465623e-05,-2.0636250332107796e-05,1.000393517340448,2.430981464105903e-06,-0.0001866937221366,26,256,1.0004204465726485,0.0020183616839082,0.0083764155914592,0.0552108856026783,-0.0024684064392226,-0.0007237244095467,-8.995586790963148e-07,0.0003763377633451,0
-2,tcp,private,REJ,381,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0.0013515176820731,-0.0001056220410398,0.9979914110489404,0.9994203153472077,1.0026489056528185,0.9967644201206686,0.0001736878601127,22,3,0.0217412237216976,0.958742505132534,0.9979117163909812,-9.71012725760924e-05,0.0013471431143939,-0.0012370326170644,1.0066281669196877,0.9989968816418472,0
1,icmp,ecr_i,SF,1625,-404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,493,-1.097858367514017e-05,0.0001172415314685,-7.920566450360597e-05,8.838297488493389e-06,0.9918418847424172,-0.0001236672829385,-9.7969277823045e-05,255,10,0.0142632869831292,0.0333196889719784,1.0316724499415608,0.0001504836117377,-0.000554550796442,-0.0007511364453597,0.0008516672579273,0.0008075811142538,1
0,icmp,ecr_i,SF,626,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004736335075825,6.324442652050349e-05,-8.035272392256681e-05,3.60347096321548e-06,0.9997282302448928,0.0001310038474725,-0.0006349080599278,254,45,0.9972530669625196,0.0131541276553396,1.021051837815457,-0.0007780032489805,4.2941519829019085e-05,0.0002108668988075,-0.0002500448984199,-0.0003482835342244,0
-1,tcp,private,REJ,-591,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9992133437593588,0.0001633709670344,-2.4458724267848385e-05,0.0001956987844723,0.0481262187445608,-0.000689213815109,-2.1109748795142588e-05,255,3,-0.0061453139672714,0.0554710693834063,0.0195095720403851,0.000888361745146,-0.0010885314786347,-0.0005372428685771,0.0003011045930863,0.0003418006534288,0
1,tcp,smtp,SF,1438,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,5,-0.0002196677174706,4.825654803753e-05,-6.593512878894179e-05,-3.162626833034102e-05,1.0000950289996775,-5.7967954725188395e-05,1.0021155348955224,7,159,0.8620385445359497,0.0768456434055573,0.0023139533721971,0.0181238668939403,-0.000803168688807,-0.0024107809630834,-0.0003306421856679,-0.0001194325467268,1
-1,tcp,http,SF,-541,-304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,15,-6.373954340313936e-05,0.0003753043289401,4.631029031915302e-05,0.0001002497042583,0.9977419417967064,-6.335424213401912e-05,-0.0003060100070272,255,256,1.0010206190023103,0.0005098898805351,-0.0004904654751038,0.0008300202423078,0.0032315000779908,0.0002116925487088,-0.0002810927275154,-0.000206890280708,1
0,udp,domain_u,SF,-112,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7.759916417977531e-05,4.7267206608050445e-05,-6.550678712878234e-05,2.071064521551929e-05,1.0014318268516658,0.0002384107262553,0.0004638323756922,256,11,0.6874425465922899,0.0135665776956502,-0.0002911999265828,0.001714614030938,0.0020653267608914,-0.0016735603167721,-0.0015275309657511,0.000823361094577,0
2,tcp,Z39_50,S0,-121,-271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,15,0.9993391002618648,0.9988534259876448,0.0001264365622757,4.9701302639275705e-05,0.039594759362572,0.0508612336139608,0.0001679082280864,254,22,0.0744189415875984,0.0619469423085912,0.001693668953583,0.0009539864907314,0.9988652523863306,1.0055947300622246,0.0008185581100595,5.378354604176431e-05,0
1,tcp,ftp_data,REJ,260,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,-2.3314694672050813e-05,2.451969299528504e-05,1.000988259487523,0.9997855554659076,0.0750031272311446,0.0001590519695683,-8.334964576352065e-05,43,1,0.0245992880325035,0.0616499620110237,0.0307684153680778,0.0001012738990655,-4.956309292863964e-05,0.000139067418606,1.0036606404248938,1.0042069008980166,1
0,icmp,private,REJ,1015,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.447902959477828e-05,0.0004455022070139,1.0001347987026432,1.0001098885216513,1.0016702035713492,0.0003463558190442,-2.9558115552894527e-05,20,3,0.0215869596406563,0.0661972929508233,1.013802798850978,0.0011030201704017,-0.0002728102879049,0.0021750979517864,-0.0003492000728785,1.0001144041969192,0
0,udp,domain_u,SF,-192,-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,290,-0.0003820668261178,-9.056358350970204e-05,-2.0638501754894257e-05,-3.844144743364316e-05,1.000667887548371,-0.0001518826142456,-0.0001112355682094,255,258,0.983318911935146,-0.0050555077012026,-0.0005306775212492,0.0022745245311856,-0.0003596201664079,0.0017734045753005,0.000860642291391,-2.0756524192210684e-05,1
-1,tcp,private,S0,591,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,16,1.0042860449729387,1.0003245850604328,1.0002419845648114,1.0007922520159704,0.0356665151132966,0.060590518483347,-0.0001757407257288,254,2,0.0234518813870496,0.0597144953663857,-0.0039831887230501,0.0001646927113918,0.9952513630517424,1.003650619229804,1.003477694355345,0.9959616868957268,0
1,udp,ecr_i,SF,492,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-0.0004821110369024,-8.95045535671335e-05,7.249949538160253e-05,-0.0001161627562496,1.0008940395958146,0.0003045638730581,-0.0001132798723437,255,75,0.8049040591493208,0.0124121962131598,0.9906559394099068,0.0004156092148651,0.0004418104828972,0.0009672648198598,0.0007700813622416,0.0014343005992439,0
0,tcp,Z39_50,REJ,-90,-273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,16,0.0018936322654738,0.0001530158169551,1.0006212040548563,0.9998397957590054,0.0944160388666284,0.0556780184407764,0.000105310852864,256,30,0.0814057010769641,0.0711327925094931,-0.0018422148320633,-0.0021909337019584,-0.0020485131006466,-0.0004625550761257,0.9992799010056268,0.992210780665026,0
4,udp,other,SF,274,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.000597603368863,-0.0003229230772846,0.0001199352929144,-3.4891262561964394e-05,1.0004085842705157,0.0001835334036146,-0.0002428529602647,254,9,0.813793935055477,0.0211293752202511,-0.0023810162917436,0.0001699785921675,-0.0040346370683929,-0.0032408613444825,0.001732124810054,0.000319135312802,1
-1,tcp,http,SF,88,2282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,15,0.0001092934015304,0.0002069391017655,1.5331002962572647e-05,4.28910830182342e-05,0.9995169594683414,0.0001900122263973,-0.0012674161014003,28,258,1.0090503141181113,1.2843333623823638e-05,0.0049845341537275,0.0363398977251965,0.0032965955687267,-0.0005394452801213,0.0017158498217148,-0.0007291854917329,1
0,tcp,private,S0,-384,-246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0.9993201270458644,0.9993312192865296,4.0788087490057384e-05,2.335961456043205e-05,0.2566313249215119,0.0583587835240569,6.544155005280009e-05,255,4,-0.0075470453929935,0.0431050864510133,0.0032559673191925,-8.556575346052746e-06,1.0055235531255546,0.9988561226094947,0.0002777168606752,0.0003450962998901,0
-1,udp,domain_u,SF,629,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,154,-5.7840654280255424e-05,0.0001152837271072,6.588636483581352e-05,9.381134089099672e-05,0.9999275097313104,-4.034640492742075e-05,0.0127642532575203,255,254,1.0013846505792152,0.0127389418047602,0.0062007155828645,-0.0002867963400738,-0.0009579748062399,0.0008935477444464,0.0006390678320451,0.0002628913821413,1
-1,udp,domain_u,SF,-1038,-215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.0004101175611757,-8.944969789931914e-06,-9.039577529261894e-05,5.710732156446115e-05,1.0033982934386474,-0.0006913007631888,0.0007898981230757,255,234,0.9450540805397374,0.0085081458215986,0.0041302850934115,-0.0004947591932227,-0.0010762509742672,-0.0001341298526943,-0.0008274691506629,-0.0007848311462142,0
0,tcp,private,S0,-1101,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1,0.986680289988882,1.000447638281563,-0.0002624355873065,5.735305540455022e-05,-0.0098994487858862,0.0668351113212151,-0.0002336199057781,255,1,0.009317603589302,0.0649932985139521,-0.0048602548994895,0.0009503957959041,0.9998333500304144,0.9991981103105296,-0.0010158884136748,0.0006211053062023,0
0,udp,private,SF,-176,-380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2,-0.0007023003681515,-1.1752699245212397e-07,0.0002111904148264,-8.542314912743413e-05,0.9892446032028256,0.0272365007265336,8.232491983135564e-05,255,18,0.0624980452222914,0.0177674799127688,0.0022643624164974,0.0005086600923871,-0.0002822793634461,-0.0022591759593121,-0.000684371261034,0.001205851712854,1
8,tcp,smtp,SF,4314,711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,-0.0003472835305088,8.849707265125741e-06,3.4340148388193104e-05,0.0001371997660584,0.9994401192527222,-0.0001589348653006,0.0003513642936304,3,11,0.2171906575836824,0.0712238318441755,0.9916820981039116,-0.0003989307389048,0.0013923519824589,-0.0011660000376352,-0.0008515632052241,-0.0004018731920101,1
-1,tcp,http,S0,468,-239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,49,1.0001178149873415,1.0001800176421165,0.0001563229542385,6.821539229807495e-05,0.2487831758547588,0.0714292111341013,-0.0003377904334275,255,254,0.241900556035058,0.0147374026932952,-0.0025572482439387,0.0003242346539029,1.00890530530036,0.9986128956045566,-0.0001907888328075,-0.0005366097376811,1
0,tcp,http,SF,-859,1011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,19,0.0003921548778816,0.0001343459389577,0.0001854221096464,-0.0001311480408688,0.9996060265123178,0.0002836598348452,-2.5635060874716056e-05,255,256,0.9953339686860698,-0.0012004904403111,-0.0016685776656654,9.308199783611771e-05,0.003319692708993,0.0005948350418602,-0.0013390039183451,-0.0007843068386318,1
0,tcp,private,S0,274,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0.9992670091507316,0.999520275512766,-7.657898589994978e-05,-9.06583524555656e-05,0.0230106008305572,0.0721977313851946,9.323630737392772e-05,254,8,0.0276402635762139,0.0735269320169934,-0.0050033016233674,-0.0001684345022761,1.0048713119102295,0.9982528016317828,-0.0009457770309397,0.0013640055066331,0
0,udp,domain_u,SF,-965,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,348,-0.0003811872562216,0.0002550260385271,-0.0001846386380964,-0.0002310049773746,1.0004974838478926,-0.0007584853454654,0.001154942475019,254,255,0.997964520606127,-0.0045515686339049,0.00443408573104,0.0012928721348362,0.0024945209680246,-0.0022605027448958,-6.270256005073803e-05,-0.0007164435551163,1
-2,udp,other,SF,-118,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,139,-0.0004344597011456,0.0003165732996726,-4.689995561598371e-05,-3.7545094606570174e-06,0.1275694435085445,0.2820715998287068,-6.442436924118425e-06,256,9,0.0602610691504362,0.033883396244094,-0.0009504244395549,0.000128599085412,-0.0007075470234993,-9.888472215751942e-05,-0.0002577828785212,-0.0006131618908249,0
-1,tcp,private,S0,425,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,14,0.9976998485518808,0.9999568968060883,-4.876629459164089e-05,4.62322811866701e-05,0.0207177119354689,0.0702391457831964,-0.0001746555354414,255,5,0.0166813928006716,0.0682087870879791,-0.0014113614845486,-0.0005847864491882,1.0039947866610182,1.0043861995608034,-0.0004378253882073,0.0001858216881745,1
3,tcp,http,REJ,3234,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000472974327426,0.0002064119562173,0.9993632218784656,0.9999518268080654,0.9997661344092932,0.0002254974611248,0.0004564288098133,1,44,1.0026253495690642,-0.0003124434972637,1.0066856038427896,0.1739052555474698,0.0024558123012612,0.0004300969320101,0.9863067750364156,0.9988017131830396,1
-1,tcp,Z39_50,S0,-733,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,10,0.9992632479045082,1.0000234665720766,2.403362168904391e-05,8.968965114965502e-05,0.0056592401881597,0.0674665899158267,0.0001194684123127,256,6,0.0235333187473982,0.0610791569732795,0.0015202569079862,-0.0007710686185761,0.9997881469339812,0.9953712047834478,0.9997979976980982,-0.0002580599969743,0
-1,tcp,http,S0,-721,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,1.0006925511774196,1.001197441902063,0.0002659010754441,-5.721061481093864e-06,0.3127649221957371,0.0961847813861175,-0.0006484054254827,255,28,0.2008300341606097,0.0718250983749047,0.0417898994919243,0.0005180318512387,0.995484426347376,0.9838389775984064,0.0001704185635621,-0.0003959045512902,1
0,icmp,ftp_data,SF,-1621,-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-8.071061990685349e-05,-7.939727442796757e-05,-0.0001807079081789,-6.347687280603163e-05,1.0013087367031397,0.0001040347716873,0.0005817631911021,254,47,0.2141737285333472,0.0061409722533028,0.9803749588709196,-0.0014683050931633,0.0005125719661973,0.0002971930557155,-1.444277269940389e-05,-0.0014157254446591,0
-1,tcp,http,S0,-1247,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0001097801638599,5.8068921419694125e-05,0.0001540643688556,-0.0001067619283862,1.0000359070218945,0.0003024744196144,0.0004044522336005,7,255,0.9903040812624896,0.0008997976291581,1.0099481872020963,0.1571746486238777,0.0017839442070853,-0.0027525480444449,0.0002362477704066,0.0007181641431539,0
1,icmp,http,S0,-211,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.000155551093495,0.9997729288518044,0.0001518699309111,9.134189384131256e-06,1.0006589724360748,0.0006897474646084,0.0003370915595626,256,35,0.9896553740051192,-0.001271232583245,1.0168217347176234,0.0006266234145828,1.0063565824416965,0.9921729608587072,-9.865763996185929e-06,0.0008661884272353,0
0,tcp,private,S0,-21,-358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,15,0.99867281613724,0.9994833895787134,-8.555164810384393e-05,6.884941503577847e-05,0.132231190408547,0.0560361758289886,0.000454530319011,255,23,0.2613344593155992,0.0671160814367521,-0.0042516855631641,0.0004979999000556,0.995515306155668,0.9935267036678224,-0.0003628324057481,-0.0004411395801666,1
1,tcp,private,SF,500,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,0.0004730492188035,-0.000132251023576,6.942886359760795e-05,0.0001579274062793,0.1235900186382977,0.5962654741944623,-0.0003833455557981,255,19,0.0466758081655658,0.0536602795567993,0.0001413138342816,0.0007224412574701,0.0021855288403286,0.0004085369289735,-0.0007829853878648,0.0002176684060481,0
0,tcp,http,SF,-765,4144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,0.0004746502901431,-9.737779095925386e-06,-4.360449581696218e-05,-0.000827618462182,0.9995168410829532,0.0002322992998046,3.2232467730466695e-05,-4,255,1.002833905972899,0.0015844740191683,0.0341514300927508,0.0414638620045088,0.0007754344688896,0.0007227841935152,-0.0008954285438974,0.0007070507779556,0
0,tcp,private,REJ,191,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,12,-0.0001377821445019,5.074162711178024e-05,0.9987359769826252,1.000568388582379,0.0605591236469008,0.066238399212508,-1.4083547695511948e-05,255,1,0.021375364645925,0.0703564527898421,-0.0004027810354762,-0.00015480376049,0.0030121890607874,0.0001457405337222,0.9942837958116711,1.009088758426678,0
0,tcp,http,SF,-1103,2447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,15,0.0006332343481661,7.099958869189074e-05,-0.0001875548137764,-0.0004740396951147,0.9996000723499452,0.0001148669748848,0.1436409165118014,255,254,0.993362569396368,-0.001432971960307,-0.0005716294295261,1.5473023006480905e-05,2.5585037481848632e-05,0.0006488570095464,0.0015279908733693,-0.001004711152933,1
-2,udp,domain_u,SF,-18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.000392279130685,-0.0001079800963526,6.212610309503416e-05,0.0001849933247893,1.0029038314258614,-0.0004913441910776,-0.000381177292548,255,237,0.9122745138618492,0.0117690744612168,0.0019406600650731,-0.0011611880415558,0.0018003473731477,-3.988066370312583e-06,-0.000473562362818,0.0007807331524231,1
2,udp,domain_u,SF,-834,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,174,0.0001170465891794,1.8790957120690136e-05,-6.389728377717949e-05,9.156043274641544e-05,0.999875894077167,-0.000244735154222,-0.0005021488220171,255,258,0.99550879161566,0.0078491539748069,0.0037980556729381,-0.0003607241041107,0.0017402860552938,-0.0028727762609719,0.0007138832510107,0.0006524997639159,0
-1,tcp,private,S0,1070,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,2,0.9993005379553416,0.999793556993659,-5.6531074387385674e-05,1.881175444637547e-05,0.9940836649120304,0.9791909795568354,-0.0004702609855573,254,11,0.0189848307897526,1.039740720556931,1.0170577438088395,0.0001625985375225,0.9955190284749982,1.000873624412899,0.0008274090201785,-8.886696534859381e-05,0
-2,tcp,private,REJ,-524,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0004965090827752,0.0001925735110896,0.9945077084256466,1.0003231993461597,0.064057008940976,0.99726502465253,4.6787772821189175e-05,38,0,0.0072146504676308,0.9493950288481272,1.0036407499950055,3.48616924475353e-05,-0.001085040316471,-0.0030763125139512,1.006003286161573,0.995259024049794,0
0,tcp,private,S0,748,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,13,0.9976477281018308,0.999959270737372,0.0002071208981602,-7.477679058743321e-05,0.0859949420606261,0.0761715446852975,-0.0001318645701354,255,15,0.0293268858408199,0.0661862009056243,0.0045208993134257,-0.0006096516898222,1.0036455062825358,0.9941374343093672,0.0011866088212747,-0.0008659248281459,1
-3,tcp,ftp_data,SF,1090,-73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.8453072705066467e-05,0.0001316731327802,9.438019324319132e-05,4.906146983396161e-06,0.998988406052326,0.0002697606928559,-3.823746940818652e-05,6,61,1.0095826644650514,0.0280275618248235,-0.0010998962919484,0.0011182753617013,-0.0010896891164109,0.0029385004045269,-2.139612777391409e-05,-0.0003755324391143,1
1,tcp,http,SF,5,2988,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0004960715695258,-0.0003174511430262,-0.0001206366767177,-3.413547022078844e-05,0.9985273377824246,0.0001496273189394,-0.0004217383247525,44,256,0.9969871650593104,0.0009095520976951,0.0122730011353966,0.0452792771383223,0.0013995488849613,0.0007438307175356,-0.0012967422362127,0.0002925377216131,1
-2,tcp,private,RSTR,1063,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0005591419984314,0.0001224374738151,1.0035012423977954,1.0003616284412848,0.9987107587168624,-0.0008800583813721,0.0001359942994049,255,1,0.0213653862432157,0.9162652314217432,0.973605374475674,0.0007807312746119,4.668747114732174e-05,0.0029734941241891,1.0032461166900035,0.9966700654648586,1
10633,tcp,other,SF,1161,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-0.0002737426172183,-0.0001528666076863,0.0001232059222419,-0.000101993605664,1.0006427180103954,-8.31696962843847e-05,-0.0003184113750069,255,3,0.0266863876053214,0.818041780159608,1.0122498782845748,7.696256558136402e-05,-0.0019765620101649,0.0001544307864005,0.0013013390079728,-0.0004385921277589,0
0,udp,domain_u,SF,-426,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,225,6.360901909122798e-05,0.000334448146834,-6.250714540939748e-05,-0.0001127918557646,1.000459845663246,-0.0003243233262712,-0.0002833353768218,254,253,0.9997141005087706,0.0209010890180904,0.0030949699498756,0.0005877721908603,0.0028231576725113,-0.0003502508771786,0.0002986837139966,-0.0006756514371579,1
0,tcp,http,SF,1173,1093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,1.5824622327930504e-05,-1.7057637144785675e-05,9.819663958880264e-05,0.00032337404365,0.9999807648914274,8.512238209222317e-05,-0.0008277222556065,255,257,0.997525344435032,-0.0016843674120815,0.0031559433632472,0.0001042146308538,0.0024427454800253,-0.0013432205561973,-0.0006655884790945,-0.0001696456921058,0
0,tcp,Z39_50,S0,-1050,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,25,1.000325758264212,0.9998517122366166,6.532485800555182e-05,0.0002373783362447,0.0804511598883834,0.0591161467587118,6.104237916163522e-05,255,22,0.0934557143058833,0.0718744591804496,-0.0075843192537794,0.0005561179648604,0.9964769996560762,1.000889518684228,-0.0010115016326304,-0.0011005672879285,1
-1,tcp,private,S0,350,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,3,0.9995287553778264,0.9987889999371928,-5.24102457840945e-05,0.0001125318617512,0.027493365814191,0.0563933875683256,-0.0002005690521905,255,4,0.0311336529547858,0.0507633291218605,0.0016634934784847,-0.0005919430959676,-0.0027943904254161,1.0022570197668446,0.0021222932722519,-0.0002162549516572,1
1,tcp,smtp,SF,1476,651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,-0.0004454173575452,-0.0002921996264913,0.0001465238041901,-5.636920452816892e-05,1.0014687505226267,-0.0002057916954623,0.0001936374369847,9,42,1.0023533559273965,0.0761044114856972,0.001909648335497,-0.0007044577560598,0.0029018290007414,0.0024363511289962,0.0001545180744102,-0.0013017397104626,1
0,tcp,http,SF,244,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,8,0.0002344291372315,0.0002766293679995,2.049670311353546e-05,0.0001666351439568,0.998487626464252,-0.0001377317562543,-0.000862944939103,255,255,1.0031086971713092,0.0003191030365769,0.0048120132406585,-0.0001827168651975,-0.0004597547182647,-0.0001652919947589,-0.0003581813653114,0.0006615850290643,1
0,tcp,private,S0,-367,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,23,1.0004822920864007,0.9998396912577598,0.0001602810161179,-1.4696068385000294e-05,0.0557113938458693,0.0527085972525813,-7.093818809551292e-05,255,11,0.038480334972506,0.057066321661597,0.0047927664929327,1.1510466659927762e-05,0.9927694772250996,1.0024658693354684,0.0005762748060265,-0.0012233446851996,1
-1,tcp,private,S0,14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,1,0.9998169307629512,1.0004725168815507,-8.545942565240228e-06,-5.464546774622383e-05,0.0044553310918885,0.0591853123967866,-0.0002424821468249,254,4,0.0227850124840429,0.0671041532928982,0.0023320482763573,0.0001502256785289,1.0012323869726596,0.9998547802607386,-0.0005640072177257,7.480199475295375e-06,0
0,tcp,http,S0,362,-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,11,1.001895300486466,1.0000236979712618,-5.567970848949623e-06,0.0001571866791525,0.1102414733763148,0.0605704372986528,-0.0001057878526292,255,20,0.1119647838874746,0.0896691241190724,-0.0015489979160774,0.0003865686085864,0.9974956634178572,0.9973221963702192,-0.0010164801746879,-0.0001093768132419,1
-2,tcp,http,SF,-849,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.0001732714893878,0.0003095914368767,-0.0001424882877184,-2.332697503715401e-05,1.0003823464337889,2.5299592260443748e-05,-0.0009804196281181,255,257,1.0028493398006295,-0.0006352493500007,0.0035328290242126,0.0151362189407847,0.0015652267877525,-0.0003844514523281,0.0006145062565888,-0.0005545048262613,1
22,tcp,http,RSTR,4792,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0003935277014744,-0.0005332134698796,1.0063232111348734,1.000852094032939,1.0053133910523122,-0.0012568141345924,0.0003196612280712,21,250,1.001475221337034,-0.002479814846168,0.037669911941409,8.90730064992304e-05,-0.0022802825064683,0.002802619353859,0.9976151281225974,1.0059298195934674,0
0,tcp,http,SF,-84,803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,47,0.0006622677570767,0.0001650805091039,0.0001599765689836,-5.1789755868596746e-05,0.99955481000853,1.0859552556127536e-05,0.092200961750731,254,255,0.9966934436075444,-0.0002786315721147,-0.0004014791004499,0.0004561378651076,0.0014386434691064,-0.0006384422744832,-0.0007504100260033,-0.0013508081601403,0
1,tcp,http,SF,-175,-413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.0001993418780848,0.0003721245147322,-1.949665741877573e-06,-0.0002291730051576,1.0026445444775194,-0.0008794391158643,-0.0004468480299494,254,252,0.9988213802753316,-0.0003469881244971,0.0050003335231419,0.000198222384964,0.0002105387957684,0.0008447493373155,0.0005824945383999,0.0011185971943133,1
